instance,num_var,velox_energy,cplex_energy,gap,runtime,load_time
randomIsingDWavePegasus_9_dense_1.h5,1655,-1088.2605,-1087.1006,-0.106697775,0.131416773,0.050431619
randomIsingDWavePegasus_9_dense_10.h5,1660,-1116.005,-1116.0371,0.002876651,0.136759299,0.056011056
randomIsingDWavePegasus_9_dense_11.h5,1660,-1095.2706,-1095.3699,0.009060242,0.123491739,0.088084763
randomIsingDWavePegasus_9_dense_12.h5,1660,-1110.823,-1110.7362,-0.007813916,0.131175606,0.057768268
randomIsingDWavePegasus_9_dense_13.h5,1660,-1101.3241,-1101.3922,0.0061844666,0.15209376,0.058921848
randomIsingDWavePegasus_9_dense_14.h5,1660,-1117.0029,-1116.9678,-0.0031474724,0.127019236,0.054341915
randomIsingDWavePegasus_9_dense_15.h5,1660,-1094.8013,-1093.6095,-0.10897606,0.159123821,0.052557029
randomIsingDWavePegasus_9_dense_16.h5,1655,-1057.8215,-1056.3619,-0.13817184,0.135024423,0.050474667
randomIsingDWavePegasus_9_dense_17.h5,1655,-1129.4242,-1129.4539,0.002626321,0.133351703,0.054220324
randomIsingDWavePegasus_9_dense_18.h5,1655,-1112.2161,-1112.2965,0.0072322744,0.142685906,0.275995386
randomIsingDWavePegasus_9_dense_19.h5,1655,-1078.907,-1077.8062,-0.10213618,0.143194217,0.058527295
randomIsingDWavePegasus_9_dense_2.h5,1660,-1102.0212,-1101.6469,-0.033984542,0.311522401,0.059169491
randomIsingDWavePegasus_9_dense_20.h5,1655,-1097.4319,-1096.6144,-0.07454807,0.135965151,0.055304439
randomIsingDWavePegasus_9_dense_3.h5,1660,-1106.0837,-1106.0332,-0.0045692218,0.21025242,0.051514363
randomIsingDWavePegasus_9_dense_4.h5,1660,-1114.2024,-1114.1449,-0.0051604705,0.135572305,0.051530927
randomIsingDWavePegasus_9_dense_5.h5,1660,-1103.1471,-1103.1467,-3.319694e-5,0.127269892,0.051235606
randomIsingDWavePegasus_9_dense_6.h5,1660,-1117.9464,-1117.5453,-0.035893224,0.122626216,0.068715289
randomIsingDWavePegasus_9_dense_7.h5,1660,-1107.3962,-1106.8279,-0.05135029,0.125243682,0.057835266
randomIsingDWavePegasus_9_dense_8.h5,1660,-1126.6785,-1126.7062,0.0024593777,0.125083854,0.062803439
randomIsingDWavePegasus_9_dense_9.h5,1660,-1098.3381,-1097.7719,-0.05158487,0.135717268,0.05122651
randomIsingDWavePegasus_10_dense_1.h5,2078,-1363.3602,-1361.2821,-0.15265939,0.166379021,0.093116116
randomIsingDWavePegasus_10_dense_10.h5,2084,-1356.7632,-1347.742,-0.6693596,0.172528013,0.092363414
