instance,num_var,velox_energy,cplex_energy,gap,runtime,load_time
randomQuboDWaveClique_L=160_dense_9.h5,160,-339.9289,-339.9289,0.0,0.037424472,0.004164502
randomQuboDWaveClique_L=180_dense_1.h5,180,-436.41733,-436.41733,0.0,0.035406211,0.027113511
randomQuboDWaveClique_L=180_dense_10.h5,180,-398.15125,-398.15125,0.0,0.037332395,0.004773693
randomQuboDWaveClique_L=180_dense_11.h5,180,-415.86578,-415.86578,0.0,0.037068209,0.004644946
randomQuboDWaveClique_L=180_dense_12.h5,180,-398.2878,-397.76538,-0.13134135,0.035236276,0.014290832
randomQuboDWaveClique_L=180_dense_13.h5,180,-397.10547,-397.10547,0.0,0.035558576,0.015054281
randomQuboDWaveClique_L=180_dense_14.h5,180,-402.70862,-402.70862,0.0,0.035061158,0.015370208
randomQuboDWaveClique_L=180_dense_15.h5,180,-434.89734,-434.89737,7.017191e-6,0.036624035,0.024407932
randomQuboDWaveClique_L=180_dense_16.h5,180,-411.3048,-411.3048,0.0,0.035803121,0.022782297
randomQuboDWaveClique_L=180_dense_17.h5,180,-444.47058,-444.47058,0.0,0.035573732,0.018708117
randomQuboDWaveClique_L=180_dense_18.h5,180,-384.27347,-384.27347,0.0,0.036043087,0.013885547
randomQuboDWaveClique_L=180_dense_19.h5,180,-419.3778,-419.3778,0.0,0.164684489,0.020286577
randomQuboDWaveClique_L=180_dense_2.h5,180,-416.15146,-416.15146,0.0,0.034577902,0.027518401
randomQuboDWaveClique_L=180_dense_20.h5,180,-388.10397,-387.187,-0.23682655,0.034469453,0.019225365
randomQuboDWaveClique_L=180_dense_3.h5,180,-417.5074,-417.5074,0.0,0.037156809,0.016207767
randomQuboDWaveClique_L=180_dense_4.h5,180,-402.48822,-402.48825,7.5822286e-6,0.034635976,0.013467711
randomQuboDWaveClique_L=180_dense_5.h5,180,-386.78406,-386.78403,-7.890083e-6,0.034734605,0.020923431
randomQuboDWaveClique_L=180_dense_6.h5,180,-400.33746,-400.3375,7.6229626e-6,0.035205224,0.004885984
randomQuboDWaveClique_L=180_dense_7.h5,180,-379.58832,-379.58832,0.0,0.037133617,0.004193322
randomQuboDWaveClique_L=180_dense_8.h5,180,-413.45752,-413.1441,-0.07586107,0.036744211,0.004809096
randomQuboDWaveClique_L=180_dense_9.h5,180,-397.03262,-397.03265,7.686415e-6,0.036579332,0.004853386
